id,title,type,genres,providers,vote_count,vote_average
19199,Der Ölprinz,movie,"모험,서부",기타,77,6.3
215814,참호전: 포비든 그라운드,movie,"전쟁,액션,드라마","TVING, Watcha, wavve",59,5.4
969492,랜드 오브 배드,movie,"액션,전쟁,스릴러",기타,1366,7.276
281370,Pongivarum Kaveri,movie,드라마,기타,0,0.0
1198877,Il corpo,movie,"스릴러,미스터리",기타,91,6.533
346910,더 프레데터,movie,"SF,액션,스릴러",Disney Plus,4950,5.6
1035048,엘리베이션,movie,"액션,SF,스릴러",기타,834,6.454
19265,왓에버 웍스,movie,"코미디,로맨스",Watcha,1800,7.079
117570,Bílá paní,movie,"코미디,판타지",기타,10,5.3
576334,The Brink,movie,다큐멘터리,기타,23,6.4
674652,어드벤처 보이즈,movie,"가족,액션",기타,9,7.6
1002338,오퍼레이션 나폴레옹,movie,스릴러,기타,155,6.194
52083,The Missionary,movie,코미디,기타,51,5.5
510835,প্রহর,movie,드라마,기타,0,0.0
52088,Intoxicating,movie,"드라마,스릴러",기타,10,5.0
248710,Ainoat oikeat,movie,"코미디,로맨스",기타,8,4.688
1198984,We Bury the Dead,movie,"공포,스릴러",기타,0,0.0
84892,월플라워,movie,드라마,"Netflix, Watcha",10898,7.802
19365,Foreign Exchange,movie,코미디,기타,35,4.429
1231799,"극장판 뱅드림! 잇츠 마이고!!!!! 전편: 봄의 양지, 방황하는 고양이",movie,"애니메이션,음악",기타,1,10.0
52168,Corazón salvaje,movie,"드라마,로맨스,모험",기타,10,4.3
543694,여름 생존자,movie,드라마,기타,20,7.2
216015,그레이의 50가지 그림자,movie,"드라마,로맨스,스릴러","Netflix, wavve",12169,5.879
969681,스파이더맨: 브랜드 뉴 데이,movie,"SF,액션,모험",기타,0,0.0
84952,Double Deception,movie,"액션,스릴러",기타,4,4.0
1100782,스마일 2,movie,"공포,미스터리",기타,1896,6.594
412665,Hunting Pignut,movie,드라마,기타,3,3.0
1035259,총알 탄 사나이,movie,"액션,코미디,범죄",기타,1101,6.526
314371,11분,movie,"드라마,스릴러",기타,63,5.548
412678,킬링 살라자,movie,"범죄,액션,모험,스릴러","TVING, Watcha, wavve",61,4.893
150540,인사이드 아웃,movie,"애니메이션,가족,모험,드라마,코미디",Disney Plus,22936,7.91
1559572,에드 시런: 원샷 라이브,movie,음악,Netflix,1,7.0
347158,Bikini Avengers,movie,코미디,기타,32,5.938
216100,Zhen jia gong fu,movie,"코미디,액션",기타,3,5.7
85056,Vacanze di Natale a Cortina,movie,코미디,기타,287,4.909
117825,Meeting Venus,movie,"코미디,드라마,로맨스",기타,20,5.675
1002577,Love Crime,movie,"드라마,범죄",기타,0,0.0
19544,Deadly Visions,movie,"공포,스릴러,TV 영화",기타,7,4.857
216156,스틸 라이프,movie,드라마,기타,383,7.496
314462,Silsile,movie,"범죄,드라마,스릴러",기타,17,5.7
19554,엘비스와 아나벨레,movie,"드라마,로맨스",기타,97,6.8
52333,Nosso Lar,movie,드라마,기타,222,7.3
183412,데드 소울즈,movie,공포,기타,60,4.7
85109,Wolfgang Amadeus Mozart: Le Nozze di Figaro,movie,음악,기타,3,6.3
543864,Jaag Utha Insan,movie,"로맨스,드라마,가족",기타,0,0.0
871547,최악의 허니문,movie,코미디,기타,31,4.6
1395839,The Curse,movie,"스릴러,미스터리,공포",기타,1,1.5
445571,게임 나이트,movie,"미스터리,코미디,범죄",기타,6078,6.847
52356,Madame Butterfly,movie,드라마,기타,19,5.237
85126,Hickey & Boggs,movie,"범죄,액션,미스터리,드라마,스릴러",기타,37,5.7
150689,신데렐라,movie,"로맨스,판타지,가족,드라마",Disney Plus,7251,6.8
85162,Deadly Dreams,movie,"공포,스릴러",기타,20,4.8
1363123,'패밀리 플랜 2' - The Family Plan 2,movie,"액션,코미디","Apple TV, TVING",136,6.7
1100988,28년 후,movie,"공포,스릴러,SF",Netflix,1718,6.673
1330373,에일리언: 인베이젼,movie,"SF,액션,공포",기타,24,3.625
1100998,SuperKlaus,movie,"애니메이션,코미디,가족,모험",기타,7,7.1
85194,Deadly Games,movie,"공포,미스터리,범죄",기타,26,3.0
1559760,Thoughts & Prayers,movie,다큐멘터리,기타,4,4.8
478417,Arthur & Claire,movie,"코미디,드라마",기타,21,7.3
216282,인투 더 스톰,movie,"액션,스릴러",Watcha,2107,6.058
52446,"너는 최고야, 찰리 브라운",movie,"가족,애니메이션,코미디,TV 영화",기타,29,6.172
1330400,Stone Creek Killer,movie,스릴러,기타,0,0.0
52451,삼총사,movie,"모험,액션,스릴러",기타,2709,5.796
1330421,본 레이크: 위험한 체크인,movie,"공포,스릴러,미스터리",기타,68,6.0
150787,Busty Housewives of Beverly Hills,movie,코미디,기타,12,4.5
1330443,Strange Harvest,movie,"공포,범죄,미스터리",기타,23,6.804
478501,Romantic Road,movie,"모험,다큐멘터리,로맨스",기타,4,6.5
478502,원 라스트 딜,movie,드라마,기타,30,6.667
150823,The Shooter,movie,서부,기타,14,4.571
19759,죽음의 발명품,movie,"모험,SF",DocAlliance Films,87,7.1
937278,오토라는 남자,movie,"코미디,드라마",기타,3313,7.756
19782,Mama Jack,movie,코미디,기타,14,5.7
609615,Doremi & You,movie,드라마,기타,2,8.8
1363282,카맨 가족 미스터리,movie,"다큐멘터리,범죄",Netflix,14,6.75
1330526,Our Neighbors - The Carters,movie,"코미디,드라마,로맨스",기타,0,0.0
281957,레버넌트: 죽음에서 돌아온 자,movie,"서부,드라마,모험","Disney Plus, Watcha, wavve",18797,7.537
380270,Muchacho en la barra se masturba con rabia y osadía,movie,"다큐멘터리,드라마",기타,14,5.0
380273,The Conversations,movie,"드라마,판타지,코미디,로맨스",기타,0,0.0
839033,반지의 제왕: 로히림의 전쟁,movie,"애니메이션,판타지,모험,액션",기타,731,6.6
609681,더 마블스,movie,"SF,모험,액션",Disney Plus,3156,6.0
1265063,애프터 더 헌트,movie,드라마,Amazon Prime Video,201,6.02
511401,표류자들,movie,다큐멘터리,기타,14,5.786
576938,Slasher Party,movie,공포,기타,16,2.75
445869,블랙 스완: 흑화,movie,공포,기타,14,3.357
85430,Girl Play,movie,"코미디,로맨스",기타,31,5.726
1035705,8 Found Dead,movie,"공포,스릴러",기타,13,4.923
19901,데이브레이커스,movie,"액션,판타지,SF",wavve,2080,6.281
19908,좀비랜드,movie,"코미디,공포",wavve,12788,7.259
19913,500일의 썸머,movie,"코미디,드라마,로맨스",Disney Plus,10685,7.297
183754,White Out,movie,스릴러,기타,1,8.0
52688,November Christmas,movie,"TV 영화,드라마",기타,38,7.5
511443,A Deadly View,movie,"스릴러,TV 영화",기타,31,5.597
52697,Solar Flare,movie,"SF,스릴러,TV 영화",기타,22,3.5
1101284,The Wrecker,movie,"액션,스릴러",기타,0,0.0
85483,Something Evil,movie,"TV 영화,공포",기타,52,5.529
19959,써로게이트,movie,"SF,액션,스릴러",Disney Plus,3316,6.138
577022,Deadly Match,movie,"스릴러,TV 영화",기타,12,5.292
19967,The Apocalypse,movie,"액션,SF",기타,19,3.711
675353,수퍼 소닉 2,movie,"액션,모험,가족,코미디",기타,5692,7.446
19994,죽여줘! 제니퍼,movie,"공포,코미디",Disney Plus,4081,6.0
19995,아바타,movie,"액션,모험,판타지,SF",Disney Plus,32832,7.6
871964,그 숲에선 누구도 잠들 수 없다 2,movie,"공포,스릴러,코미디",Netflix,329,4.617
740903,언힐러,movie,"판타지,스릴러,공포",Watcha,102,5.9
445993,마린 5: 배틀그라운드,movie,액션,기타,182,6.6
249386,Club eutanasia,movie,기타,기타,5,6.2
249397,님포매니악: 볼륨 2,movie,"드라마,미스터리","Netflix, TVING",3043,6.7
52799,그대 떠나면,movie,"드라마,로맨스",기타,124,7.4
1232449,어린 마음,movie,"드라마,로맨스",기타,173,8.474
249425,Mandacaru Vermelho,movie,"서부,로맨스,드라마",기타,4,6.6
52817,Bitter Feast,movie,"공포,스릴러,드라마",기타,52,5.179
85589,Kjærlighetens kjøtere,movie,"드라마,스릴러",기타,45,6.444
20053,데드 히트,movie,"액션,코미디,범죄",기타,22,5.5
1101401,Sugar Baby,movie,"스릴러,코미디",기타,19,6.289
675445,퍼피 구조대 더 무비,movie,"가족,코미디,모험,애니메이션",Netflix,1246,7.4
20113,Flirting with Forty,movie,"코미디,로맨스,드라마",기타,59,5.2
183955,Sibak: Midnight Dancers,movie,"드라마,범죄",기타,6,4.7
20121,Killdozer,movie,"TV 영화,SF,스릴러,공포",기타,48,5.4
544415,타이거테일,movie,드라마,Netflix,91,6.7
1232546,언틸 던: 무한루프 데스게임,movie,"공포,미스터리",기타,1162,6.388
85669,The Keeper,movie,"미스터리,공포,드라마",기타,8,4.2
315046,Tovaritch,movie,코미디,기타,2,5.5
413349,Killing Reagan,movie,"드라마,TV 영화",기타,30,6.6
315055,Henkesi edestä,movie,"스릴러,드라마",기타,12,5.458
20152,Englar alheimsins,movie,드라마,기타,32,7.125
183994,Altid ballade,movie,코미디,기타,2,7.0
20160,Levottomat,movie,"드라마,로맨스",기타,54,5.028
1134278,Maraé,movie,"공포,스릴러",기타,34,4.382
249546,"Meu Compadre, Zé Ketti",movie,"다큐멘터리,음악",기타,5,5.4
970450,나이트 오브 울브즈,movie,"액션,공포,스릴러",기타,450,5.928
216791,Deadly Heroes,movie,"드라마,액션",기타,8,3.875
347872,더 랑데부,movie,"액션,모험,드라마",기타,41,5.5
118512,Livstid,movie,"드라마,스릴러,범죄,미스터리",기타,25,6.1
413424,7 zabitých,movie,드라마,기타,0,0.0
642803,올로투레,movie,"드라마,범죄",기타,53,6.217
315132,Das Pferdemädchen,movie,"가족,드라마",기타,0,0.0
53000,소울 어쌔신,movie,"액션,스릴러,범죄",기타,12,4.583
249616,버지니안: 서부의 집행자,movie,서부,"FilmBox+, Watcha",19,4.6
315161,Kala Pani,movie,드라마,기타,7,4.286
315162,장화신은 고양이: 끝내주는 모험,movie,"애니메이션,모험,판타지,코미디,가족",기타,8496,8.21
53024,Elvis - Aloha from Hawaii,movie,"음악,다큐멘터리",기타,34,7.779
511785,이상한 나라의 앨릭스,movie,"코미디,드라마",Netflix,1558,6.6
53039,Lisístrata,movie,코미디,기타,19,4.9
380759,12 Menit,movie,"음악,드라마,가족",기타,1,5.0
20328,Michael Moore Hates America,movie,다큐멘터리,기타,21,4.7
118632,Ghatak: Lethal,movie,"액션,드라마",기타,14,7.3
249707,Tiger Boy,movie,드라마,기타,42,7.8
1265517,You Shall Not Sleep Tonight,movie,"공포,스릴러",기타,38,6.105
53106,Ogifta par ...en film som skiljer sig,movie,"코미디,로맨스,드라마",기타,16,5.4
85877,밀도성숙시33D,movie,"코미디,SF",기타,31,5.645
20352,슈퍼배드,movie,"가족,코미디,애니메이션,SF","Amazon Prime Video, Netflix",15691,7.254
511880,Partikelir,movie,"액션,코미디",기타,7,6.6
53136,Vorstadtkrokodile 3,movie,"액션,가족,모험,드라마,코미디",기타,88,6.9
348060,안티갱 스쿼드,movie,"액션,드라마",기타,353,5.848
216991,Post coitum,movie,코미디,기타,10,4.0
282530,Preethiyinda Ramesh,movie,로맨스,기타,0,0.0
53182,300: 제국의 부활,movie,"액션,드라마,전쟁",기타,6769,6.115
937941,Shelby Oaks,movie,"공포,미스터리",기타,78,5.705
53209,팻시,movie,"코미디,로맨스,드라마",기타,21,6.571
53210,Duck Amuck,movie,"애니메이션,코미디",기타,236,8.14
511972,러브 길다,movie,다큐멘터리,기타,42,7.2
1003504,On ira,movie,"코미디,드라마",기타,89,7.236
20468,빅 티즈,movie,코미디,기타,23,5.7
184315,허큘리스,movie,"액션,모험",Watcha,4231,5.796
577533,Extracurricular Activities,movie,"코미디,로맨스,드라마",기타,53,6.009
86023,인트루더,movie,"스릴러,미스터리",기타,20,4.375
20504,일라이,movie,"액션,스릴러,SF",기타,6441,6.795
184345,헌티드 하우스 2,movie,"코미디,공포",기타,1537,6.176
151586,La nipote,movie,코미디,기타,18,4.889
20526,트론: 새로운 시작,movie,"모험,액션,SF",Disney Plus,7607,6.526
217143,Rock and Roll Hall of Fame Live - I'll Take You There,movie,음악,기타,0,0.0
20537,카라바지오,movie,"드라마,역사,로맨스",기타,154,6.1
151611,The Deadman,movie,드라마,기타,10,4.1
675902,The Guardian,movie,"액션,스릴러",기타,1,4.0
512064,앤: 영혼이 깃든 인형,movie,공포,"TVING, Watcha, wavve",19,3.579
20544,신의 손,movie,"TV 영화,드라마",기타,285,7.842
1003596,어벤져스: 둠스데이,movie,"SF,액션",기타,0,0.0
479309,더 로스트 와이프 오브 로버트 더스트,movie,"드라마,범죄",기타,21,5.833
151628,Eventyrrejsen,movie,"가족,드라마,코미디",기타,3,4.0
1134680,프라우드 프린세스: 로열 어드벤처,movie,"애니메이션,가족,판타지",TVING,5,6.6
577640,Uczta Baltazara,movie,범죄,기타,1,5.0
1495147,Pencarian Terakhir,movie,"모험,드라마,공포,미스터리",기타,2,4.0
479366,Deadly Exposé,movie,스릴러,기타,12,4.9
381064,아메리칸 페이블,movie,"드라마,스릴러",기타,95,6.037
872585,오펜하이머,movie,"드라마,역사",기타,10977,8.045
20621,제2의 찬스,movie,"스릴러,드라마,범죄",기타,23,5.9
643215,아스테릭스: 더 미들 킹덤,movie,"가족,코미디,모험","Watcha, wavve",1119,4.8
20638,황색 하늘,movie,서부,기타,119,6.9
250015,Hidden Treasures,movie,"드라마,TV 영화",기타,4,3.75
86175,Crime Delicado,movie,드라마,기타,16,5.188
1134754,172 Hari,movie,"드라마,로맨스",기타,32,5.8
53417,The Fireman,movie,코미디,기타,106,6.2
1233069,엑스테리토리얼,movie,"스릴러,액션",Netflix,575,6.613
20663,욕망의 상속자,movie,"범죄,미스터리",기타,148,6.8
1200320,Killing Faith,movie,"스릴러,서부",기타,15,4.233
970947,더 슈라우드,movie,"미스터리,SF,스릴러,공포",기타,173,5.887
512195,레드 노티스,movie,"액션,코미디,범죄",Netflix,6181,6.752
512198,Dead Bride,movie,"공포,스릴러",기타,4,4.75
512200,쥬만지: 넥스트 레벨,movie,"모험,코미디,판타지",wavve,9079,6.885
53463,Dreamland,movie,"SF,공포,미스터리",기타,16,3.2
20704,환희의 터치다운,movie,코미디,기타,130,5.492
774370,도그맨,movie,"가족,코미디,모험,애니메이션,액션",기타,305,7.6
643301,6 horas,movie,"스릴러,SF,액션",기타,3,4.0
1429738,띠야이: 본 투 비 배드,movie,"범죄,액션,드라마",Netflix,35,4.814
315635,스파이더맨: 홈커밍,movie,"액션,모험,SF","Watcha, wavve",22619,7.3
315654,Die Kaiserin,movie,드라마,기타,0,0.0
1036561,섀도우 마스터,movie,"액션,판타지,스릴러","TVING, Watcha",107,6.668
20760,릴로 & 스티치 2,movie,"애니메이션,가족,코미디,SF",Disney Plus,1583,6.7
184616,Spinning Mice,movie,애니메이션,기타,3,6.7
86331,Q - 섹스힐링,movie,"드라마,로맨스",TVING,1339,6.286
676156,워런트,movie,서부,기타,27,5.9
53571,"Parlor, Bedroom and Bath",movie,코미디,FilmBox+,30,5.233
446807,거미줄에 걸린 소녀,movie,"액션,범죄,스릴러",기타,1447,6.158
381284,히든 피겨스,movie,"드라마,역사",Disney Plus,10167,8.1
381288,23 아이덴티티,movie,"공포,스릴러","Netflix, Watcha",17964,7.3
53619,Sergeant Deadhead,movie,"코미디,음악",기타,3,4.0
577922,테넷,movie,"액션,스릴러,SF",기타,10610,7.176
381318,Ilegitim,movie,드라마,기타,38,6.2
1298829,The Sintern,movie,"스릴러,TV 영화",기타,2,4.5
20893,Shadowheart,movie,"액션,모험,드라마,로맨스,서부",기타,15,4.5
840111,스칼렛,movie,"드라마,역사,로맨스",기타,77,6.8
315840,그레인,movie,"드라마,SF",기타,32,5.8
381382,The Herd,movie,"공포,스릴러",기타,27,6.7
1233354,Aimer perdre,movie,"코미디,드라마,로맨스",기타,16,6.5
807420,Ballywalter,movie,"드라마,코미디",기타,5,6.6
1233413,씨너스: 죄인들,movie,"공포,액션,스릴러",기타,2927,7.505
348678,오베라는 남자,movie,"코미디,드라마","TVING, Watcha, wavve",1242,7.603
1462789,Paviljon,movie,"코미디,드라마",기타,0,0.0
315922,Mária növér,movie,드라마,기타,0,0.0
21033,뷰티풀,movie,"드라마,미스터리,스릴러",기타,51,4.784
709169,테인티드,movie,"스릴러,드라마,범죄",기타,18,4.5
21044,서바이빙 시드,movie,"애니메이션,코미디,TV 영화",기타,115,6.2
119365,Hell Hole,movie,액션,기타,3,3.0
1069650,더 걸 인 더 쇼,movie,드라마,기타,0,0.0
86627,프로스트 바이트,movie,"액션,공포",기타,4,2.9
447076,로스트: 7 킬로미터,movie,"모험,드라마,스릴러",기타,52,4.0
1299046,Diamanti,movie,"코미디,드라마",기타,266,7.214
741998,더 링크,movie,"공포,스릴러,드라마",Netflix,249,5.424
250488,Dead Easy,movie,"액션,범죄,드라마",기타,2,6.5
316029,위대한 쇼맨,movie,드라마,"Disney Plus, Netflix",9799,7.9
1364608,아네모네,movie,드라마,기타,58,6.3
840326,시수,movie,"액션,전쟁",기타,2502,7.398
21129,잊을 수 없는 죽음,movie,"범죄,스릴러,미스터리,TV 영화",기타,11,6.1
1135243,Mad Dead,movie,"공포,코미디",기타,2,2.5
250508,Lady Dracula,movie,"코미디,공포",기타,8,5.4
381585,Trois télégrammes,movie,기타,기타,0,0.0
119450,혹성탈출: 반격의 서막,movie,"SF,액션,드라마,스릴러",Disney Plus,11908,7.335
184992,어 파이브 스타 라이프,movie,"로맨스,드라마",기타,134,5.7
1233575,블랙 백,movie,"드라마,미스터리,스릴러",기타,954,6.338
250538,뷰티풀 라이,movie,드라마,Watcha,555,7.422
250546,애나벨,movie,공포,기타,6404,5.788
742070,Девочка Нина и похитители пианино,movie,"음악,판타지,모험,가족",기타,0,0.0
217787,Paranormal Whacktivity,movie,"코미디,공포",기타,59,3.492
283329,The Juggler,movie,드라마,기타,11,6.5
1135303,The Senior,movie,드라마,기타,13,5.962
1266376,Deadly Wives Club,movie,"드라마,스릴러,TV 영화",기타,3,5.2
