id,title,type,genres,providers,vote_count,vote_average,weighted_score
16081,닥터 두리틀,movie,"음악,가족,코미디,판타지",기타,192,6.2,6.392230215284975
48852,콰이어보이,movie,"코미디,범죄,드라마",기타,31,5.3,6.393228730041617
1425122,아주 조나스다운 크리스마스,movie,"코미디,음악",Disney Plus,53,6.66,6.408844859557512
900838,The Bengal Files,movie,"드라마,역사,스릴러",기타,2,5.5,6.403842904865134
605928,The Power of the Present,movie,다큐멘터리,기타,14,8.5,6.414102367797893
16133,서바이브 스타일 5+,movie,"미스터리,코미디,스릴러",기타,212,7.25,6.459860029077809
81672,열정 소나타,movie,드라마,기타,55,5.709,6.392012688476437
81675,Ursul,movie,코미디,기타,13,6.3,6.403993691545356
278284,Normandie - Niémen,movie,"드라마,전쟁",기타,10,4.9,6.399480066627674
212752,Cinemanovels,movie,"드라마,로맨스,코미디",기타,11,4.545,6.397698526521322
1031964,금단의 유혹:월하향,movie,드라마,기타,0,0.0,6.404440961442163
1326878,Strangers,movie,"액션,스릴러,범죄",기타,14,5.0,6.397965899379267
1130276,Succubus,movie,"공포,스릴러",기타,188,9.0,6.556426602521362
16178,The Riddle,movie,"스릴러,미스터리,드라마",기타,23,4.8,6.392324418851814
540468,గీత గోవిందం,movie,로맨스,기타,74,6.865,6.415447022558639
1097549,베이비걸,movie,"드라마,로맨스",기타,1005,5.731,6.23639841346089
704349,Velai Kidaichuruchu,movie,기타,Sun Nxt,0,0.0,6.404440961442163
49012,아서,movie,"코미디,로맨스",기타,770,5.56,6.232996690938956
49013,카 2,movie,"애니메이션,가족,모험,코미디",Disney Plus,8222,6.2,6.254954667134009
49018,인시디어스,movie,"공포,스릴러",기타,7114,6.9,6.752230851573021
1294203,나의 잘못: 런던,movie,"드라마,로맨스",Amazon Prime Video,488,7.432,6.5472794536703365
16250,사랑은 살며시 다가오고,movie,"드라마,로맨스,서부,가족,TV 영화",기타,138,6.7,6.417345836251054
49022,러브 앤 프렌즈,movie,"코미디,드라마,로맨스",기타,1072,6.236,6.360341730585426
49026,다크 나이트 라이즈,movie,"액션,범죄,드라마,스릴러",wavve,23715,7.789,7.632480037477375
442249,더 퍼스트 퍼지,movie,"액션,공포,스릴러",wavve,4124,6.0,6.171055222071345
1228685,사랑일까요,movie,"로맨스,드라마",기타,28,6.875,6.40875999805123
49040,본 레거시,movie,"액션,스릴러",wavve,5927,6.239,6.294875329629825
49046,서부 전선 이상 없다,movie,"전쟁,역사,드라마",Netflix,4382,7.722,7.184164877245912
507800,Matto regiert,movie,"드라마,범죄,TV 영화",기타,0,0.0,6.404440961442163
49049,저지 드레드,movie,"액션,SF","TVING, wavve",5331,6.852,6.690058806988015
49051,호빗: 뜻밖의 여정,movie,"모험,판타지,액션",Watcha,19118,7.4,7.264087840892077
606117,신데렐라의 크리스마스,movie,"로맨스,음악,코미디,판타지",기타,717,6.448,6.412792611523982
81840,Orgasm Torture in Satan's Rape Clinic,movie,공포,기타,11,4.091,6.396052297618368
1261501,삶이 다할 때까지,movie,"스릴러,드라마,범죄,액션",Netflix,405,6.251,6.386310610939165
1523652,Trianggulo,movie,"드라마,로맨스",기타,4,7.0,6.405228061208975
245703,미드나잇 스페셜,movie,"모험,드라마,SF",Watcha,1977,6.251,6.3437655512551165
1490891,Double Scoop,movie,"로맨스,코미디,TV 영화",기타,5,7.0,6.405424511182152
16335,월드 인,movie,"공포,스릴러",기타,193,4.8,6.308142570610487
475094,더 캡틴,movie,"전쟁,드라마,역사",기타,474,7.187,6.510524867029424
638943,Perdida,movie,"스릴러,미스터리",기타,48,6.968,6.413250586222589
49126,저승에서 온 딸,movie,"드라마,공포,스릴러",기타,142,5.6,6.368344577531152
49133,Lamerica,movie,드라마,기타,62,7.1,6.4184215943898995
16375,스키즈폴리스,movie,"코미디,판타지,미스터리",기타,102,6.1,6.3945027363678815
573435,나쁜 녀석들: 라이드 오어 다이,movie,"액션,코미디,범죄,스릴러,모험",기타,3118,7.345,6.882026715639365
1032194,더 블라인드,movie,"드라마,로맨스,스릴러",기타,36,6.3,6.403211681833219
114692,Støvsugerbanden,movie,"코미디,범죄",기타,4,7.6,6.406021030217103
49172,Public Enemies,movie,"드라마,범죄",기타,15,3.733,6.391249094698144
1228827,Mastiii 4,movie,코미디,기타,0,0.0,6.404440961442163
311324,그레이트 월,movie,"액션,모험,판타지","Amazon Prime Video, Watcha, wavve",5385,6.029,6.1639740532440985
16417,Yankee Zulu,movie,코미디,기타,38,5.9,6.398177889974215
540728,গহীন হৃদয়,movie,드라마,기타,1,10.0,6.40563012635768
344120,미친개들,movie,"액션,드라마,스릴러,미스터리",wavve,108,5.5,6.373239395021748
16442,요크 상사,movie,"전쟁,드라마",wavve,224,7.2,6.459330761428905
180299,레이드 2: 반격의 시작,movie,"액션,범죄,스릴러",기타,2491,7.6,6.94458489009995
409700,Digital Sam in Sam Saek 2006: Talk to Her,movie,드라마,기타,4,6.5,6.404567253702202
114789,좀비들의 섬 - 데드 시즌,movie,"공포,액션",기타,57,4.6,6.371042749076206
770156,Lucy Shimmers and the Prince of Peace,movie,"드라마,가족",기타,329,8.369,6.597286146931341
147568,Løperjenten,movie,"가족,드라마",기타,13,5.5,6.400567680213165
213120,Ninfas Diabólicas,movie,공포,기타,2,8.0,6.405496016020328
245891,존 윅,movie,"액션,스릴러",Watcha,20202,7.452,7.315663875806477
49292,동물적 본능,movie,"드라마,스릴러",기타,47,4.9,6.381405802076845
1097870,디어 산타,movie,"코미디,판타지",기타,424,6.25,6.385441667166217
16526,Clowning Around,movie,"코미디,가족,드라마,모험",기타,4,7.0,6.405228061208975
1458322,Two Sleepy People,movie,"로맨스,코미디,드라마",기타,0,0.0,6.404440961442163
835736,Buďme připraveni,movie,기타,기타,0,0.0,6.404440961442163
409753,הורה 79,movie,"드라마,코미디",기타,4,5.5,6.403245638688655
671909,"예스, 발레!",movie,드라마,Netflix,23,7.6,6.413469677585725
147624,마지막 잎새,movie,드라마,기타,90,6.578,6.4094593748169
16553,리틀 맨하탄,movie,"코미디,로맨스",Watcha,743,7.2,6.561414714801116
49332,Deadly Eyes,movie,"공포,SF,스릴러",기타,47,5.66,6.3930424974117415
16577,아스트로 보이: 아톰의 귀환,movie,"애니메이션,액션,가족,SF","TVING, Watcha, wavve",1595,6.322,6.375964407929462
573657,아웃 오브 튠,movie,"코미디,드라마","TVING, Watcha, wavve",17,5.9,6.40161970326855
475369,Deadly Detention,movie,"공포,코미디,TV 영화",기타,34,3.9,6.376582886231461
901362,트롤: 밴드 투게더,movie,"애니메이션,가족,음악,판타지,코미디",기타,942,7.266,6.609149788138799
278771,인플릭션,movie,"드라마,공포",wavve,15,3.6,6.390592326196695
49396,The Haunted,movie,"공포,미스터리,TV 영화",기타,55,6.0,6.397213169370641
1032448,Jurassic Triangle,movie,"공포,액션,SF",기타,11,2.6,6.390645849833558
246032,Rycerz,movie,"판타지,모험,드라마",기타,8,6.9,6.405749109105485
16673,No Alibi,movie,"스릴러,범죄,드라마,미스터리",기타,6,2.2,6.396111487173969
49444,쿵푸팬더 2,movie,"애니메이션,가족,코미디",기타,7602,7.051,6.867059959909557
803114,더 리퀸,movie,"공포,미스터리,스릴러",기타,365,4.8,6.231569031188771
934201,The Prank,movie,"코미디,스릴러,범죄,공포",기타,14,5.571,6.4005984489412775
377170,Trailin' West,movie,서부,기타,0,0.0,6.404440961442163
1032553,ஃபர்ஹானா,movie,"드라마,스릴러",기타,5,5.4,6.402782154199723
1294698,케이스 137,movie,"범죄,드라마",기타,28,6.75,6.40761268276899
49519,크루즈 패밀리,movie,"애니메이션,모험,가족,코미디","Amazon Prime Video, wavve",7341,6.928,6.775301174307681
49521,맨 오브 스틸,movie,"액션,모험,SF",Watcha,15776,6.639,6.601285587759466
49529,존 카터: 바숨 전쟁의 서막,movie,"액션,모험,SF",Disney Plus,5916,6.356,6.372380378365189
49530,인 타임,movie,"액션,스릴러,SF","Disney Plus, Watcha, wavve",11855,6.971,6.855895322501955
16763,캔디 케인 2: 데드 어헤드,movie,"범죄,스릴러,공포",기타,261,5.519,6.334060863093885
901511,세컨 챈스,movie,"다큐멘터리,역사",기타,10,6.6,6.405085817468536
278927,정글북,movie,"가족,모험,판타지",Disney Plus,8322,6.866,6.7430244565745
213395,Sons & Lovers,movie,"드라마,로맨스",기타,6,5.333,6.4023183154114385
868759,'고스팅' - Ghosted,movie,"액션,코미디,로맨스","Apple TV, TVING",2046,6.912,6.609323136577178
475557,조커,movie,"범죄,스릴러,드라마",기타,26992,8.1,7.929249873396783
541099,고스트헌터: 슈퍼내추럴,movie,"코미디,공포",Watcha,84,5.929,6.391585414940797
49584,Strange Planet,movie,"코미디,로맨스",기타,11,4.545,6.397698526521322
1327537,Dead Money,movie,"스릴러,범죄",기타,6,5.3,6.40225293866971
1196470,서바이브,movie,"SF,스릴러,모험,액션",Watcha,327,5.817,6.347092861850694
82367,Il marito,movie,코미디,기타,30,6.267,6.403090234572195
82368,Il mattatore,movie,코미디,기타,52,7.206,6.417997544413934
606661,Žltý dostavník,movie,코미디,기타,0,0.0,6.404440961442163
508370,Desejo Violento,movie,범죄,기타,0,0.0,6.404440961442163
16859,마녀 배달부 키키,movie,"애니메이션,가족,판타지",Netflix,4376,7.831,7.248198206424876
16869,바스터즈: 거친 녀석들,movie,"드라마,스릴러,전쟁",Amazon Prime Video,23423,8.2,7.994776569639376
16871,드래그 미 투 헬,movie,"공포,스릴러",Watcha,3921,6.456,6.433555972414178
737779,Chateau Christmas,movie,"로맨스,TV 영화",기타,46,6.304,6.402935296244242
16890,나의 인생 나의 기타,movie,"로맨스,드라마,음악",기타,51,5.5,6.3894336446040745
147967,The Journeyman,movie,서부,기타,2,5.0,6.403512282634095
737793,감탕나무속,movie,"로맨스,TV 영화",기타,28,7.3,6.4126608700108445
147973,블랙벨트,movie,액션,기타,21,5.071,6.3952405868231965
508422,펭귄 하이웨이,movie,"애니메이션,모험,코미디,판타지",Watcha,242,7.1,6.456001730703634
410119,육보단,movie,"드라마,판타지,로맨스",기타,27,5.2,6.393777298680182
508442,소울,movie,"애니메이션,가족,코미디,판타지,드라마",Disney Plus,11027,8.1,7.735221162884002
16938,블랙 크리스마스,movie,"공포,미스터리",기타,884,6.9,6.516577906633667
213555,Carnal Crimes,movie,스릴러,기타,18,4.306,6.392018433879854
1032765,Mon Inséparable,movie,드라마,기타,20,6.375,6.40424743642118
115265,Azad,movie,"액션,범죄,드라마",기타,5,5.8,6.403442743445331
672322,바람의 검심 최종장: 더 비기닝,movie,"액션,모험,드라마,로맨스",Netflix,507,7.665,6.585510610283059
82507,살인소설,movie,"공포,스릴러,미스터리",기타,5840,6.9,6.730989015644967
16973,섹스 마네킹,movie,"드라마,공포,로맨스,스릴러",wavve,77,5.9,6.391909681912209
344653,پرچم در ساحل,movie,애니메이션,기타,8,7.0,6.4060130832360205
1196632,네이키드 트랩,movie,스릴러,"TVING, Watcha",7,4.6,6.400271735560828
16985,금발이 너무해 3,movie,코미디,기타,282,5.699,6.3442417388050245
115290,블루 라군: 어웨이크닝,movie,"드라마,모험,로맨스,TV 영화",기타,1473,6.445,6.417730280731178
16987,사랑한다고 말해줘,movie,"로맨스,드라마,액션,코미디",기타,140,6.621,6.414027461599659
16992,더 복서,movie,"드라마,로맨스",기타,290,6.7,6.430315537660775
115301,사랑에 빠진 여인,movie,"드라마,로맨스,전쟁",기타,58,7.776,6.430263990798897
279148,Labyrinthus,movie,"가족,모험",기타,50,5.8,6.394604976259546
705133,라스트 댄서,movie,드라마,"TVING, Watcha, wavve",6,5.3,6.40225293866971
1196660,Haslers,movie,"드라마,로맨스,스릴러",기타,4,4.0,6.401263216168336
82550,Roberto Succo,movie,드라마,기타,38,5.961,6.398935257810587
1032823,트랩,movie,"범죄,스릴러",기타,2522,6.3,6.3569352613452885
639609,홀리데이 러시,movie,"드라마,코미디,로맨스",Netflix,218,5.6,6.350325016989164
770684,리탈리에이터: 악인전,movie,"공포,스릴러,액션",기타,67,5.769,6.39066100791529
49811,St. Ives,movie,"드라마,로맨스",기타,12,5.375,6.400370147648811
115360,Un genio en apuros,movie,"가족,코미디",기타,10,3.6,6.3951933159846615
770724,리멘시타,movie,드라마,"Netflix, TVING, Watcha, wavve",219,6.338,6.399952261246016
246443,Die Spionin,movie,"드라마,TV 영화,역사,스릴러",기타,8,5.4,6.4017894971474565
279214,National Lampoon's Another Dirty Movie,movie,코미디,기타,7,2.143,6.39459474849983
213681,마스터마인드,movie,"액션,코미디,범죄",기타,1806,5.757,6.162284150696907
115383,Ulvesommer,movie,"모험,드라마,가족",기타,35,5.5,6.394087928458623
672440,Serigala Langit,movie,"액션,드라마",기타,0,0.0,6.404440961442163
49849,카우보이 & 에이리언,movie,"액션,SF,스릴러,서부",기타,5235,5.639,5.919180906081075
115386,루프캅,movie,"액션,범죄",기타,16,4.438,6.394086503671125
1327819,호퍼스,movie,"가족,코미디,애니메이션,SF",기타,0,0.0,6.404440961442163
49872,Hansel & Gretel,movie,"코미디,가족,판타지",기타,42,5.4,6.390675210485898
1262299,El Apocalipsis de san Juan,movie,"다큐멘터리,역사",기타,59,8.397,6.44259029402099
82662,L'industriale,movie,드라마,기타,36,5.278,6.391182648942354
639720,이프: 상상의 친구,movie,"코미디,판타지,가족",기타,1470,7.019,6.605527589826623
82675,테이큰 2,movie,"액션,범죄,스릴러",Disney Plus,6923,6.365,6.37698663228514
1327862,리그레팅 유,movie,"로맨스,드라마",기타,76,7.1,6.421501081151192
1196791,Soul on Fire,movie,드라마,기타,10,7.0,6.406404817666386
115446,디보스 인비테이션,movie,"코미디,로맨스",Watcha,31,4.4,6.384091973426474
82684,체이싱 매버릭스,movie,드라마,기타,583,7.002,6.501062028526482
574207,오퍼레이티브,movie,"드라마,스릴러",TVING,239,5.843,6.363300297416937
246528,Matka Królów,movie,"역사,전쟁,드라마",기타,6,6.2,6.40403594071686
82690,주먹왕 랄프,movie,"가족,애니메이션,코미디,모험",Disney Plus,12773,7.352,7.170677862826046
672521,메이데이,movie,"미스터리,판타지,드라마",기타,56,4.9,6.377075050365453
82702,드래곤 길들이기 2,movie,"판타지,액션,모험,애니메이션,코미디,가족",wavve,10116,7.676,7.38347154567877
17174,The Neighbor,movie,"코미디,로맨스",기타,27,5.1,6.3928919366654915
49950,룸메이트,movie,"스릴러,드라마,공포",기타,973,5.38,6.154971280922785
213805,Dead Body Man,movie,공포,기타,0,0.0,6.404440961442163
869166,Venuseffekten,movie,"코미디,로맨스",기타,13,6.8,6.406134948627976
17207,하우스게스트,movie,코미디,기타,76,5.441,6.380810446671104
148285,Django sfida Sartana,movie,서부,기타,12,5.042,6.399053334889304
1098572,A MÃE DO AMANHECER,movie,다큐멘터리,기타,0,0.0,6.404440961442163
377690,Løvekvinnen,movie,드라마,기타,128,6.848,6.422461515284417
50014,헬프,movie,드라마,Disney Plus,8752,8.204,7.742043997252993
639838,유혹의 한계,movie,스릴러,"TVING, Watcha, wavve",45,6.578,6.406986976807628
50023,데드 어웨이크,movie,"판타지,미스터리,스릴러,로맨스",기타,40,4.6,6.380873522515211
803690,Langue étrangère,movie,드라마,기타,47,6.8,6.410497540414087
279410,Ekskursantė,movie,"액션,드라마",기타,14,6.5,6.4048815287015355
115580,잼 필름즈,movie,"코미디,드라마,판타지",기타,22,7.8,6.414525142894003
246655,엑스맨: 아포칼립스,movie,"액션,모험,SF,판타지","Disney Plus, Watcha, wavve",13449,6.518,6.497161493118768
344968,The Muse,movie,드라마,기타,4,8.2,6.406813999225231
1360780,Our Holiday Story,movie,"TV 영화,코미디,로맨스",기타,13,6.423,6.404520440787681
312221,크리드,movie,"드라마,액션",Watcha,7741,7.407,7.125464551827927
1033148,"다이, 마이 러브",movie,"드라마,스릴러",기타,46,6.8,6.41037060876461
639933,노스맨,movie,"액션,모험,판타지",Netflix,4782,7.036,6.791407022788494
836563,Evolúció,movie,드라마,기타,28,5.8,6.3988930866239695
803796,케이팝 데몬 헌터스,movie,"판타지,음악,코미디,애니메이션",Netflix,1939,8.21,7.110055879162989
508883,그대들은 어떻게 살 것인가,movie,"애니메이션,모험,판타지,가족,드라마",Netflix,2395,7.4,6.84455538431318
1033177,Igavene suvi,movie,SF,기타,3,6.0,6.404039942508952
279515,Kaliyuga Pandavulu,movie,드라마,기타,0,0.0,6.404440961442163
541660,그때 그들,movie,드라마,기타,328,6.688,6.432199382216642
541671,발레리나,movie,"액션,스릴러,범죄",기타,1985,7.309,6.763005881071788
639988,어쩔수가없다,movie,"범죄,스릴러,코미디",기타,47,7.8,6.425808981644215
214009,The Crime Patrol,movie,"범죄,드라마,로맨스",기타,1,5.0,6.403976468466425
50177,배신,movie,스릴러,기타,24,5.7,6.398891633314213
